Country Name,Adjusted savings: education expenditure (% of GNI),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Fertility rate, total (births per woman)",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Population density (people per sq. km of land area),Population growth (annual %),"Population, total","Preprimary education, duration (years)","Primary education, duration (years)",Rural population,Rural population (% of total population),Rural population growth (annual %),Scientific and technical journal articles,"Secondary education, duration (years)",Surface area (sq. km),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Urban population,Urban population (% of total population),Urban population growth (annual %)
Europe & Central Asia (IDA & IBRD countries),3.708172008562577,29.970183063673232,13.082546370286567,11.9700514474902,1.64251965466675,22990068.334635396,73.88647395670158,64.08669458237674,68.83678199193663,433706358558.0,1.65328942187251,68.8018496382573,4.6608113721501025,12.6602561866787,401962559861.0,1.1615838807102967,64.21528044045266,5.8310539592565105,14.366807776922101,18.879606372037767,0.06811146494435623,434043443.3333333,4.0,4.0,154939959.0,35.837716220240836,-0.37126044631479266,86627.6718864251,7.0,23854905.541666668,79.608820442599,56.870899340991095,277398861.6666667,64.16228377975916,0.31517347198809836
Europe & Central Asia (excluding high income),3.417165905523483,30.961716062146536,13.687578448283764,12.205691840208232,1.70194923523495,22397848.334635396,73.20818102480679,63.0697429282723,67.98723586995978,330382322594.0,1.8736823222378665,65.08930384248971,5.515618303426046,12.298904146254666,266662220191.0,1.490170327901522,58.49223814761163,6.222766128197443,12.7277208996748,16.524119720381233,0.12209196935299822,370104730.0,4.0,4.0,128217368.66666667,34.804009421236806,-0.39854963075773736,62611.150693895,7.0,23247252.208333332,78.49570916333654,54.675729611492365,240182738.66666666,65.1959905787632,0.402594850548392
European Union,4.578923230603944,13.527315240706566,10.216409286162401,9.87466495007527,1.45210612157857,3998326.326497393,81.28316155265874,74.87008703442957,77.99302553169251,3320984275639.6665,1.009891467595609,86.37446092764675,2.44470976457984,12.476238381933534,3228406014691.0,0.4365340753746976,82.02191470295175,5.813001729838956,17.255376866294,108.54861249302066,0.36228210575337005,434012708.0,3.6666666666666665,5.0,122904617.66666667,28.318738521474234,-0.41086452802598233,346015.70333333337,7.166666666666667,4141888.3284505233,90.02609444064086,79.537072084816,311108090.3333333,71.68126147852577,0.6710509599942847
Fiji,5.85361399047619,42.7968,23.406000000000002,7.224,2.8943333333333334,18270.0,67.88766666666668,64.682,66.23733333333332,577110395.3333334,0.012004553992914883,88.71783220708222,10.881662949370465,0.388500289554393,1329591176.3333333,3.1487909076288267,85.15186271905797,8.92310186434082,2.7762445089723435,44.80094873198323,0.2585042065296546,818513.3333333334,3.0,6.0,413519.3333333333,50.52166666666667,-0.5163803816979003,53.876666666666665,7.0,18270.0,70.1797032,60.07671619999999,404994.0,49.47833333333333,1.0559859247195242
Finland,5.636710527202827,10.046999999999999,10.966666666666667,9.200000000000001,1.7866666666666668,304590.0,82.13333333333333,75.3,78.63333333333333,60083376073.333336,0.07616935250247348,79.25298054574978,4.427423682466756,20.670850101747764,50884858479.0,0.008503657486138497,79.25286744302296,4.664260833293036,20.738628899490866,17.167648314127202,0.2903520652912666,5229094.0,4.0,6.0,900870.6666666666,17.228333333333335,-0.4844460319517496,8636.223333333333,6.0,338150.0,90.9316798,80.34547959999999,4328223.333333333,82.77166666666666,0.45237969725377664
Fragile and conflict affected situations,2.4159497955551834,111.14464093272767,38.523194598789864,12.233672583482267,5.2321108019928895,16578114.666727664,57.610016394428364,54.391805910997505,56.00896699168936,159196207869.33334,8.458669760801804,65.0783284961288,7.88468777193656,15.652131487697,107320029812.0,6.719955806747159,53.120927422562204,10.343810964917763,22.303113046719464,33.67604538730347,2.5771691024749135,558285285.0,3.0,6.0,341049564.6666667,61.2826854967387,1.91046780643551,4667.884257375764,6.0,16861098.000060998,55.64921546987144,48.61884782288977,215531097.66666666,38.7173145032613,3.671453960694597
France,5.046666666666667,7.6554,12.800000000000002,8.633333333333333,1.9166666666666667,547663.6588541666,83.43333333333334,76.36666666666667,79.81382113821137,435727666666.6667,1.9784803276337435,83.4996104579847,2.4092241170154733,14.521909214381532,457789333333.3333,1.0380907517915257,84.17392229185093,4.1928966180452765,14.7879869563575,114.50422480057632,0.7329645237947483,62709710.666666664,3.0,5.0,14496664.666666666,23.118333333333336,-0.3426277679070333,55400.573333333334,7.0,549186.9921875,91.26624399999999,81.2634104,48213046.0,76.88166666666666,1.0586784576275199
Gabon,3.06,124.5356,32.69133333333334,11.459666666666665,4.289666666666666,257670.0,59.23500000000001,56.60733333333334,57.94166666666666,3429747308.3333335,4.603421567879367e-08,86.08851499773193,7.098638209442406,10.408858343199066,1083563459.6666667,0.8718965317825815,82.38599948903514,4.026544559839841,9.195959602546434,5.257754750908787,2.5454490065087136,1354765.6666666667,3.0,6.0,246799.66666666666,18.229,-1.19518467005147,35.913333333333334,7.0,267670.0,55.2351688,49.9684152,1107966.0,81.771,3.3987761917411263
"Gambia, The",1.7050000000000134,111.9964,41.69266666666667,10.211333333333334,5.756,10120.0,58.73866666666667,56.455000000000005,57.550333333333334,10826982.0,1.0307306761625763,65.85894172963394,4.502984787817441,7.77108957133179,218226610.66666666,0.030542497965136264,65.47992360201317,10.223287598184164,20.553666208463135,147.898320158103,3.15658352183041,1496731.0,5.0,6.0,728863.3333333334,48.71233333333333,1.5712957800225433,34.52,6.0,11300.0,57.4638692,51.32872259999999,767867.6666666666,51.28766666666667,4.688761597018821
Georgia,2.8233989809523763,49.31300000000001,12.072666666666668,12.209000000000001,1.6293333333333333,69490.0,74.37633333333333,66.41199999999999,70.44600000000001,653425436.0,0.08220920330714887,28.159223064193167,0.7071468252726306,2.6291255166873335,1826344088.6666667,0.30394993776969076,44.52549136135587,1.9993093939760633,5.063472080580801,68.70747168666969,-0.6433068114500599,3927181.6666666665,3.0,5.333333333333333,1837290.6666666667,46.782333333333334,-1.4692951381594732,318.21666666666664,5.666666666666667,69700.0,82.7563072,64.3858906,2089891.0,53.217666666666666,0.08848916027611232
Germany,4.10898103580864,11.3304,8.5,10.100000000000001,1.3466666666666667,348780.0,81.56666666666666,75.89999999999999,78.66422764227646,877080333333.3334,0.462523132486782,85.21228640251199,3.956363028358157,14.325190465001233,698735333333.3334,0.16685703888235068,83.36103384955408,6.70376016158103,16.472109111563537,236.557767764539,-0.007708228632629331,82506619.33333333,3.0,4.0,19984246.666666668,24.221333333333334,-0.8382414923728186,77255.45666666667,9.0,357060.0,90.7003254,82.3801006,62522372.666666664,75.77866666666667,0.25921730408292
Ghana,6.5444444444445,77.1778,33.992333333333335,9.691333333333333,4.55,227540.0,59.092000000000006,57.393,58.242999999999995,2345163789.6666665,0.024719647456334898,73.67519942440514,2.8918853060993297,6.551754557257737,4076461358.0,0.831095347901145,59.15929521273557,12.581753193147534,22.1778282188598,93.51801002021621,2.48684447276006,21279088.0,5.0,6.0,11354313.0,53.37033333333333,1.22494393984131,168.7,7.0,238540.0,57.845846400000006,52.95337800000001,9924775.0,46.62966666666667,3.95099201054397
Greece,2.912735901018507,10.8804,9.666666666666666,9.633333333333333,1.3133333333333335,128900.0,81.56666666666666,76.63333333333333,79.03983739837396,16412570674.0,2.362319603471447,69.77759466185212,0.8729937520348089,27.8600857346764,53983549455.0,0.397752286848784,77.16551685585307,4.297988714099333,22.43673085729817,85.00265063356608,0.2597685973986293,10956841.666666666,2.0,6.0,2840887.3333333335,25.92866666666667,-1.20663877287039,7979.193333333334,6.0,131960.0,92.4341228,83.17166959999999,8115954.333333333,74.07133333333333,0.7782055202983441
Grenada,3.75,47.655,17.5,7.440666666666666,2.3753333333333333,340.0,75.691,70.53699999999999,73.07799999999999,36160347.666666664,7.432409621994194,73.50927786813274,0.09804001136214628,1.0896791221718318,297351850.0,0.6877592103484519,82.15423127745707,2.437620872546777,8.534653334896761,306.8754901960783,0.328703144486096,104337.66666666667,2.0,7.0,66879.33333333333,64.099,0.3380575105814607,4.756666666666667,5.0,340.0,82.2255526,72.5965604,37458.333333333336,35.901,0.3120036328865244
Guatemala,2.4921256250000035,99.62639999999999,32.33866666666666,5.6976666666666675,4.108666666666667,107160.0,72.60300000000001,66.20433333333334,69.43033333333334,4957034129.666667,0.9530069979431047,63.757691326404064,0.8491802948215187,1.960329541734377,9334410437.666666,2.0896670891628166,71.51615774701291,3.195583816305487,3.8314641230982196,118.34557048650034,2.12796728239852,12681911.333333334,2.0,6.0,6769625.666666667,53.38433333333333,1.5626577101159933,33.00333333333334,6.0,108890.0,76.731452,64.7514714,5912285.666666667,46.61566666666667,2.7794552003446267
Guinea,2.05810063757158,161.322,42.41100000000001,14.08,5.803333333333334,245720.0,52.80533333333333,52.17099999999999,52.546,692383897.0,18.829638956909832,70.20948314104668,0.13083352142941398,4.844853764517847,1158749024.6666667,20.62920487455146,41.470984574046135,11.139027076853791,20.308602207404903,36.34003065820176,1.9728376117834534,8929472.333333334,3.0,6.0,6073733.0,68.02266666666667,1.56350547072831,7.863333333333333,7.0,245860.0,49.445453799999996,46.3867162,2855739.3333333335,31.97733333333333,2.8491964015309303
Guinea-Bissau,1.87636363636363,124.459,40.76433333333333,13.733666666666666,5.471333333333333,28120.0,54.25733333333333,49.41899999999999,51.88633333333334,62804555.666666664,0.27666551408544593,24.176500383493234,0.6904794115937841,49.22869923730101,86805714.33333333,0.743134213365579,47.54450900507976,16.57176781835381,22.916689153017803,46.725071123755335,2.321411536427093,1313909.0,3.0,6.0,817540.3333333334,62.22800000000001,1.705674175714383,9.346666666666666,5.0,36130.0,49.830930200000005,39.674655,496368.6666666667,37.772,3.344173953332813
Guyana,6.5449999999998525,97.13959999999999,23.241,7.322333333333333,2.8823333333333334,196850.0,69.77966666666667,63.342999999999996,66.40933333333334,516268019.6666667,1.0825210728259327,84.9813245228542,0.881980558413146,3.0296350385495536,666905755.3333334,7.556126388466066,79.34997635040112,4.398924886126217,6.018036921659021,3.78806705613411,0.06143727358833653,745681.0,2.0,6.0,536411.3333333334,71.93566666666668,0.3844582761937736,12.593333333333334,5.0,214970.0,69.7121182,56.5303772,209269.66666666666,28.064333333333334,-0.7622626979501791
Haiti,1.461652,64.955,30.050333333333338,10.649666666666667,3.932,27560.0,60.211000000000006,56.398,58.30100000000001,452021639.0,0.020750354187632034,90.9788231411718,0.20220785871847888,0.3783312516166693,897674282.3333334,19.093297095418595,50.419811328185695,7.76962832339932,9.671401983664737,328.28336961780366,1.6387768430066967,9047489.666666666,3.0,6.0,5277868.0,58.346000000000004,-0.44645260590959174,6.75,7.0,27750.0,58.724324599999996,51.256198000000005,3769621.6666666665,41.654,4.667190187095667
Heavily indebted poor countries (HIPC),3.21312391865129,127.37214297128634,41.56576317228774,12.425858346546098,5.810340637682519,17377821.000060998,56.066893402470726,53.086585430596166,54.564895195175204,41224859133.0,2.23922718665546,57.788346577747035,12.983228933453583,17.7053106097254,58197071173.666664,5.037566630465279,49.273555926331134,9.738365775134735,19.3221553512513,30.414269564146,2.884068820936367,528533732.3333333,3.0,6.0,369399009.3333333,69.89807140764906,2.3612697421292803,2095.1761970370703,6.0,17887541.000060998,51.9523377852265,45.592291666205305,159134723.0,30.101928592350934,4.11865866205222
High income,4.42129435228476,22.3821650673993,11.746426856428533,8.433529983207613,1.6657214143916734,35383080.40933154,81.3361565342856,75.47974067831426,78.32443095183297,6651678966335.0,0.9498476194939899,78.99301472597077,9.24156479882061,20.057137654535268,7146057841785.667,0.823505737742405,72.2958982600107,13.969403437178267,26.8805960022469,31.927690419437198,0.6586843874325538,1129700016.0,3.0,6.0,253010042.66666666,22.398433130902735,-0.9129804260397617,1060725.649865912,6.0,37024808.08527174,89.55489899359496,80.82137576685521,876656811.0,77.60156686909727,1.12166763680242
Honduras,4.659739319999987,104.8378,30.100666666666665,4.881333333333333,3.679,111890.0,74.07666666666667,69.47733333333333,71.769,1628005798.6666667,0.2922407646265987,70.35976113097097,1.0169099908022068,1.401341428560294,4170288811.0,3.129282185121447,61.591671330469204,2.3439565208408233,4.08728588800897,65.08850061071887,2.4555199668882,7282752.333333333,3.0,6.0,3791621.3333333335,52.07366666666667,1.19906488917213,12.420000000000002,5.0,112490.0,78.28197800000001,70.8282774,3491131.0,47.92633333333333,3.8388498960856765
Hungary,5.408416848002067,20.4284,9.466666666666667,13.333333333333334,1.2866666666666666,89616.66666666667,76.76666666666667,68.49999999999999,72.53252032520328,53847776405.333336,0.6826648323869947,87.90925151589367,0.829916472637978,11.408083651719352,58258429698.666664,0.14447187260754163,78.0405345094445,9.676019830750493,21.81499361794793,112.79062955766,-0.23558383000686603,10107921.0,4.0,4.0,3445178.3333333335,34.083333333333336,-1.48438056502763,5032.363333333333,8.0,93030.0,83.6201266,64.27644400000001,6662742.666666667,65.91666666666667,0.41565478070540934
IBRD only,3.362188049242123,39.484932540947,18.554226382313864,7.501620944389553,2.2606162132115033,70972535.65755206,71.4781862018764,67.11702706416233,69.20374162095123,2156398554715.0,1.62666387556726,76.03958965000027,7.411111965240497,11.122870077426034,1983300373333.0,4.268260554034767,68.75752752360764,10.381994784489917,13.5360388423531,58.70258629795774,1.0729080183384065,4166271506.3333335,3.0,6.0,2244963562.3333335,53.88891496341187,-0.15147548636762534,302608.43574277434,6.0,72944592.17447917,77.37073523826224,68.43381947730187,1921307944.0,46.11108503658813,2.5422850150252034
IDA & IBRD total,3.2950175928484495,54.49463590326507,22.453787077833905,8.268008983893111,2.7794193771768665,93348658.3239543,68.72190149948084,64.77069161717917,66.66844427963643,2296686578184.6665,1.6648294782619166,75.21567485190586,7.591009291324606,11.626331090525502,2136616172422.6667,4.403034972798641,67.56609316889563,10.572804585044924,14.1322254734306,57.344732044220706,1.3647453156850198,5353053446.333333,3.0,6.0,3067417202.3333335,57.32562374937964,0.3613380396371233,310805.38878900936,6.0,95969885.17372644,73.56932635291155,65.31049484140114,2283931621.3333335,42.67437625062036,2.745585177856777
IDA blend,2.146152828790727,84.85283482081304,36.0839514517216,11.762618095025866,4.900612432818576,4369370.0,57.503257689894006,55.3424007746292,56.38684125571933,64308777477.0,0.8921494361490624,63.65316335251476,8.485422907588399,21.976396582730235,52643582732.333336,5.8727389552800595,62.97061730373023,12.019205275197669,18.587679983300436,90.49708676536893,2.338087592372243,395415256.0,3.0,6.0,254250619.0,64.30669652690183,1.6189792395258833,4668.846742627867,6.5,4457950.0,55.14868197528747,50.31908723549571,141164637.0,35.69330347309817,3.659647846121486
IDA only,2.710730946781487,109.84072258184,36.17922620050603,10.5603001181981,4.80085757397239,18006752.6664022,59.922573156535606,56.99525406125326,58.4531589076441,75979245992.66667,3.596736047599947,61.77613200383643,12.1598809297718,16.879311883565165,100672216357.33333,6.1632036474581104,47.104312015470235,13.513582227338068,23.1092697641099,43.94836535763477,2.4352152250571364,791366684.0,3.0,6.0,568203021.0,71.96178623199987,1.8641898946201598,3026.36743985516,6.0,18567342.999247268,58.869690977667034,52.590022061184236,221459040.33333334,28.038213768000134,3.9494404553560467
IDA total,2.435113600224343,101.48008960448101,36.14746744228764,10.960861360364797,4.83395349363914,22376122.666402202,59.123320571847366,56.4384431770454,57.76475513935471,140288023469.66666,2.2858412007913533,62.802813157967336,10.342219743674539,19.1727682448952,153315799089.66666,6.059133598631877,52.6344433743001,12.978619779156366,21.585853630287133,53.0379076614313,2.402827433818987,1186781940.0,3.0,6.0,822453640.0,69.40755676453557,1.7882432647229933,7716.71314117634,6.0,23025292.999247268,57.6347028821393,51.82040676391056,362623677.3333333,30.59244323546443,3.836424153838113
Iceland,6.903333333333333,16.070000000000004,14.4,6.233333333333333,2.026666666666667,100250.0,83.06666666666666,79.33333333333333,81.15447154471546,2751660550.0,0.005773720564357543,95.70950633087777,0.8710268948027386,4.284719948557883,3794561576.3333335,0.029804299233105753,89.47547064078952,5.201227408639347,10.494725059977343,2.9204621778886133,1.0511085853227453,292776.3333333333,3.0,7.0,20745.0,7.086666666666663,-0.6960661610787814,307.13666666666666,7.0,103000.0,91.91663119999998,87.840165,272031.3333333333,92.91333333333334,1.1856307718266315
India,3.2752652892874337,53.919000000000004,24.564000000000004,8.189666666666668,3.0406666666666666,2973190.0,64.94766666666666,63.294666666666664,64.098,77958507207.66667,0.390291233777679,69.38347243528443,11.167533073473601,24.31318841218747,104471178597.0,28.095099011097034,51.043897915139404,12.1225820042962,19.951847401979503,379.923754956797,1.6155029284611366,1129585509.0,3.0,5.0,803057768.3333334,71.09666666666665,1.1519380524958833,30053.216666666664,7.0,3287260.0,66.9919082,61.219707400000004,326527740.6666667,28.903333333333336,2.765022096849203
